Search Warrant #,Type of Warrant,Date,Address Merged,Address,,,City,State,Country,
17SW6120,SEARCH,17-May-17,5400 S SPAULDING AVE,5400,S,SPAULDING AVE,CHICAGO,ILLINOIS,USA,N
17SW6089,SEARCH,17-May-17,800 W SUNNYSIDE AVE,800,W,SUNNYSIDE AVE,CHICAGO,ILLINOIS,USA,N
17SW6122,SEARCH,17-May-17,4900 S PAULINA ST,4900,S,PAULINA ST,CHICAGO,ILLINOIS,USA,N
16SW5666,SEARCH,17-May-17,4900 S PAULINA ST,4900,S,PAULINA ST,CHICAGO,ILLINOIS,USA,N
17SW6128,SEARCH,17-May-17,6800 W DIVERSEY AVE,6800,W,DIVERSEY AVE,CHICAGO,ILLINOIS,USA,Y
17SW6138,SEARCH,17-May-17,10200 S HOXIE AVE,10200,S,HOXIE AVE,CHICAGO,ILLINOIS,USA,N
17SW6111,SEARCH,17-May-17,2400 W BELMONT AVE,2400,W,BELMONT AVE,CHICAGO,ILLINOIS,USA,N
17SW6137,SEARCH,18-May-17,7300 S DR MARTIN LUTHER KING JR DR,7300,S,DR MARTIN LUTHER KING JR DR,CHICAGO,ILLINOIS,USA,Y
17SW6156,SEARCH,18-May-17,2500 W FLOURNOY ST,2500,W,FLOURNOY ST,CHICAGO,ILLINOIS,USA,Y
17SW6155,SEARCH,18-May-17,2500 W FLOURNOY ST,2500,W,FLOURNOY ST,CHICAGO,ILLINOIS,USA,Y
17SW6148,SEARCH,18-May-17,10400 S STATE ST,10400,S,STATE ST,CHICAGO,ILLINOIS,USA,N
17SW6143,SEARCH,18-May-17,5400 W SCHOOL ST,5400,W,SCHOOL ST,CHICAGO,ILLINOIS,USA,Y
17SW6165,SEARCH,19-May-17,600 N LATROBE AVE,600,N,LATROBE AVE,CHICAGO,ILLINOIS,USA,Y
17SW6106,SEARCH,19-May-17,8100 S EBERHART AVE,8100,S,EBERHART AVE,CHICAGO,ILLINOIS,USA,Y
17SW6140,SEARCH,19-May-17,0 S LEAMINGTON AVE,0,S,LEAMINGTON AVE,CHICAGO,ILLINOIS,USA,Y
17SW6161,SEARCH,19-May-17,5000 S ADA ST,5000,S,ADA ST,CHICAGO,ILLINOIS,USA,Y
17SW6166,SEARCH,19-May-17,400 N WELLS ST,400,N,WELLS ST,CHICAGO,ILLINOIS,USA,N
17SW6160,SEARCH,19-May-17,1700 N AUSTIN AVE,1700,N,AUSTIN AVE,CHICAGO,ILLINOIS,USA,Y
17SW6175,SEARCH,19-May-17,2300 W JACKSON BLVD,2300,W,JACKSON BLVD,CHICAGO,ILLINOIS,USA,N
17SW6178,SEARCH,19-May-17,4200 W JACKSON BLVD,4200,W,JACKSON BLVD,CHICAGO,ILLINOIS,USA,Y
17SW6169,SEARCH,19-May-17,800 N WALLER AVE,800,N,WALLER AVE,CHICAGO,ILLINOIS,USA,Y
17SW6181,SEARCH,19-May-17,3300 W MAYPOLE AVE,3300,W,MAYPOLE AVE,CHICAGO,ILLINOIS,USA,N
17SW6176,SEARCH,19-May-17,1300 S MILLARD AVE,1300,S,MILLARD AVE,CHICAGO,ILLINOIS,USA,Y
17SW6184,SEARCH,20-May-17,10300 S DOTY AVE E,10300,S,DOTY AVE E,CHICAGO,ILLINOIS,USA,N
17SW6177,SEARCH,20-May-17,800 N MENARD AVE,800,N,MENARD AVE,CHICAGO,ILLINOIS,USA,Y
17SW6162,SEARCH,21-May-17,7500 S MARSHFIELD AVE,7500,S,MARSHFIELD AVE,CHICAGO,ILLINOIS,USA,N
17SW6189,SEARCH,21-May-17,2100 N LARAMIE AVE,2100,N,LARAMIE AVE,CHICAGO,ILLINOIS,USA,N
17SW6185,SEARCH,21-May-17,11300 S EDBROOKE AVE,11300,S,EDBROOKE AVE,CHICAGO,ILLINOIS,USA,Y
17SW6194,SEARCH,21-May-17,11900 S PRAIRIE AVE,11900,S,PRAIRIE AVE,CHICAGO,ILLINOIS,USA,N
17SW6168,SEARCH,22-May-17,8700 S MAY ST,8700,S,MAY ST,CHICAGO,ILLINOIS,USA,N
17SW6170,SEARCH,22-May-17,700 S KILBOURN AVE,700,S,KILBOURN AVE,CHICAGO,ILLINOIS,USA,Y
17SW6202,SEARCH,22-May-17,3900 W 70TH ST,3900,W,70TH ST,CHICAGO,ILLINOIS,USA,Y
17SW6203,SEARCH,22-May-17,3900 W 70TH ST,3900,W,70TH ST,CHICAGO,ILLINOIS,USA,N
17SW6205,SEARCH,22-May-17,7100 S SANGAMON ST,7100,S,SANGAMON ST,CHICAGO,ILLINOIS,USA,Y
17SW6197,SEARCH,22-May-17,1500 W 72ND ST,1500,W,72ND ST,CHICAGO,ILLINOIS,USA,Y
17SW6198,SEARCH,23-May-17,0 N MAYFIELD AVE,0,N,MAYFIELD AVE,CHICAGO,ILLINOIS,USA,Y
17SW6211,SEARCH,23-May-17,2900 S NORMAL AVE,2900,S,NORMAL AVE,CHICAGO,ILLINOIS,USA,N
17SW6221,SEARCH,23-May-17,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
17SW6219,SEARCH,23-May-17,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
17SW6229,SEARCH,23-May-17,5500 W DAKIN ST,5500,W,DAKIN ST,CHICAGO,ILLINOIS,USA,Y
17SW6236,SEARCH,23-May-17,4700 W VAN BUREN ST,4700,W,VAN BUREN ST,CHICAGO,ILLINOIS,USA,N
17SW6233,SEARCH,24-May-17,0 W 113TH PL,0,W,113TH PL,CHICAGO,ILLINOIS,USA,N
17SW6245,SEARCH,24-May-17,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
17SW6243,SEARCH,24-May-17,5500 S WOLCOTT AVE,5500,S,WOLCOTT AVE,CHICAGO,ILLINOIS,USA,N
17SW6238,SEARCH,24-May-17,7200 S GREEN ST,7200,S,GREEN ST,CHICAGO,ILLINOIS,USA,Y
17SW6251,SEARCH,24-May-17,4400 W JACKSON BLVD,4400,W,JACKSON BLVD,CHICAGO,ILLINOIS,USA,Y
17SW6258,SEARCH,24-May-17,2800 N SPRINGFIELD AVE,2800,N,SPRINGFIELD AVE,CHICAGO,ILLINOIS,USA,Y
17SW6242,SEARCH,25-May-17,7000 S LOWE AVE,7000,S,LOWE AVE,CHICAGO,ILLINOIS,USA,Y
17SW6231,SEARCH,25-May-17,11400 S STEWART AVE,11400,S,STEWART AVE,CHICAGO,ILLINOIS,USA,N
17SW6294,SEARCH,26-May-17,5900 S BISHOP ST,5900,S,BISHOP ST,CHICAGO,ILLINOIS,USA,Y
17SW6267,SEARCH,26-May-17,600 S CANAL ST,600,S,CANAL ST,CHICAGO,ILLINOIS,USA,N
17SW6266,SEARCH,26-May-17,600 S CANAL ST,600,S,CANAL ST,CHICAGO,ILLINOIS,USA,N
17SW6290,SEARCH,26-May-17,5100 S WENTWORTH AVE,5100,S,WENTWORTH AVE,CHICAGO,ILLINOIS,USA,N
17SW6277,SEARCH,26-May-17,3900 W ALTGELD ST,3900,W,ALTGELD ST,CHICAGO,ILLINOIS,USA,Y
17SW6291,SEARCH,26-May-17,13000 S EVANS AVE,13000,S,EVANS AVE,CHICAGO,ILLINOIS,USA,Y
17SW6301,SEARCH,26-May-17,3500 W JACKSON BLVD,3500,W,JACKSON BLVD,CHICAGO,ILLINOIS,USA,Y
17SW6254,SEARCH,26-May-17,0 W 105TH ST,0,W,105TH ST,CHICAGO,ILLINOIS,USA,Y
17SW6237,SEARCH,26-May-17,7800 S SEELEY AVE,7800,S,SEELEY AVE,CHICAGO,ILLINOIS,USA,N
17SW6316,SEARCH,27-May-17,7900 S MANISTEE AVE,7900,S,MANISTEE AVE,CHICAGO,ILLINOIS,USA,N
17SW6207,SEARCH,27-May-17,1500 W 61ST ST,1500,W,61ST ST,CHICAGO,ILLINOIS,USA,N
17SW6305,SEARCH,27-May-17,3900 S PRAIRIE AVE,3900,S,PRAIRIE AVE,CHICAGO,ILLINOIS,USA,Y
17SW6246,SEARCH,27-May-17,4200 W CRYSTAL ST,4200,W,CRYSTAL ST,CHICAGO,ILLINOIS,USA,Y
17SW6311,SEARCH,27-May-17,4900 W MONROE ST,4900,W,MONROE ST,CHICAGO,ILLINOIS,USA,N
17SW6319,SEARCH,29-May-17,800 W 68TH ST,800,W,68TH ST,CHICAGO,ILLINOIS,USA,Y
17SW6339,SEARCH,30-May-17,1600 S HOMAN AVE,1600,S,HOMAN AVE,CHICAGO,ILLINOIS,USA,Y
17SW6340,SEARCH,30-May-17,4400 N MAGNOLIA AVE,4400,N,MAGNOLIA AVE,CHICAGO,ILLINOIS,USA,Y
17SW6330,SEARCH,30-May-17,5100 S WENTWORTH AVE,5100,S,WENTWORTH AVE,CHICAGO,ILLINOIS,USA,N
17SW6343,SEARCH,31-May-17,3100 W OHIO ST,3100,W,OHIO ST,CHICAGO,ILLINOIS,USA,Y
17SW6367,SEARCH,31-May-17,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
17SW6368,SEARCH,31-May-17,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
17SW6342,SEARCH,31-May-17,8400 S ESCANABA AVE,8400,S,ESCANABA AVE,CHICAGO,ILLINOIS,USA,Y
17SW6366,SEARCH,31-May-17,200 N LA CROSSE AVE,200,N,LA CROSSE AVE,CHICAGO,ILLINOIS,USA,N
17SW6360,SEARCH,31-May-17,1600 N HAMLIN AVE,1600,N,HAMLIN AVE,CHICAGO,ILLINOIS,USA,Y
17SW6321,SEARCH,1-Jun-17,3900 W THOMAS ST,3900,W,THOMAS ST,CHICAGO,ILLINOIS,USA,Y
17SW6392,SEARCH,1-Jun-17,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
17SW6388,SEARCH,1-Jun-17,800 W 53RD PL,800,W,53RD PL,CHICAGO,ILLINOIS,USA,Y
17SW6394,SEARCH,1-Jun-17,3900 W GRENSHAW ST,3900,W,GRENSHAW ST,CHICAGO,ILLINOIS,USA,N
17SW6396,SEARCH,1-Jun-17,4700 S HALSTED ST,4700,S,HALSTED ST,CHICAGO,ILLINOIS,USA,Y
17SW6408,SEARCH,1-Jun-17,4700 S HALSTED ST,4700,S,HALSTED ST,CHICAGO,ILLINOIS,USA,Y
17SW6377,SEARCH,2-Jun-17,10700 S PRAIRIE AVE,10700,S,PRAIRIE AVE,CHICAGO,ILLINOIS,USA,Y
17SW6403,SEARCH,2-Jun-17,400 N LAWLER AVE,400,N,LAWLER AVE,CHICAGO,ILLINOIS,USA,Y
17SW6411,SEARCH,3-Jun-17,1000 N MONTICELLO AVE,1000,N,MONTICELLO AVE,CHICAGO,ILLINOIS,USA,Y
17SW6410,SEARCH,4-Jun-17,1100 N RIDGEWAY AVE,1100,N,RIDGEWAY AVE,CHICAGO,ILLINOIS,USA,N
17SW6440,SEARCH,4-Jun-17,5300 S MAY ST,5300,S,MAY ST,CHICAGO,ILLINOIS,USA,Y
17SW6463,SEARCH,4-Jun-17,5900 S SPAULDING AVE,5900,S,SPAULDING AVE,CHICAGO,ILLINOIS,USA,Y
17SW6468,SEARCH,6-Jun-17,3000 W POLK ST,3000,W,POLK ST,CHICAGO,ILLINOIS,USA,Y
17SW6476,SEARCH,6-Jun-17,5500 W JACKSON BLVD,5500,W,JACKSON BLVD,CHICAGO,ILLINOIS,USA,Y
17SW6478,SEARCH,6-Jun-17,6900 S HARVARD AVE,6900,S,HARVARD AVE,CHICAGO,ILLINOIS,USA,N
17SW6479,SEARCH,6-Jun-17,4200 S CAMPBELL AVE,4200,S,CAMPBELL AVE,CHICAGO,ILLINOIS,USA,N
17SW6480,SEARCH,6-Jun-17,4200 S CAMPBELL AVE,4200,S,CAMPBELL AVE,CHICAGO,ILLINOIS,USA,N
17SW6466,SEARCH,7-Jun-17,300 N FRANCISCO AVE,300,N,FRANCISCO AVE,CHICAGO,ILLINOIS,USA,Y
17SW6494,SEARCH,7-Jun-17,300 W GARFIELD BLVD,300,W,GARFIELD BLVD,CHICAGO,ILLINOIS,USA,Y
17SW6481,SEARCH,7-Jun-17,6400 S MAPLEWOOD AVE,6400,S,MAPLEWOOD AVE,CHICAGO,ILLINOIS,USA,N
17SW6489,SEARCH,8-Jun-17,100 W 111TH PL,100,W,111TH PL,CHICAGO,ILLINOIS,USA,Y
17SW6507,SEARCH,8-Jun-17,5700 S MICHIGAN AVE,5700,S,MICHIGAN AVE,CHICAGO,ILLINOIS,USA,Y
17SW6535,SEARCH,8-Jun-17,1800 S LAWNDALE AVE,1800,S,LAWNDALE AVE,CHICAGO,ILLINOIS,USA,Y
17SW6526,SEARCH,8-Jun-17,4400 S SHIELDS AVE,4400,S,SHIELDS AVE,CHICAGO,ILLINOIS,USA,N
17SW6541,SEARCH,8-Jun-17,2200 N PARKSIDE AVE,2200,N,PARKSIDE AVE,CHICAGO,ILLINOIS,USA,N
17SW6537,SEARCH,9-Jun-17,11400 S CALUMET AVE,11400,S,CALUMET AVE,CHICAGO,ILLINOIS,USA,Y
17SW6521,SEARCH,9-Jun-17,700 E 105TH PL,700,E,105TH PL,CHICAGO,ILLINOIS,USA,Y
17SW6517,SEARCH,9-Jun-17,8500 S CARPENTER ST,8500,S,CARPENTER ST,CHICAGO,ILLINOIS,USA,Y
17SW6506,SEARCH,9-Jun-17,4800 N AVERS AVE,4800,N,AVERS AVE,CHICAGO,ILLINOIS,USA,Y
17SW6565,SEARCH,10-Jun-17,5600 W GRAND AVE,5600,W,GRAND AVE,CHICAGO,ILLINOIS,USA,Y
17SW6563,SEARCH,10-Jun-17,7600 S YATES BLVD,7600,S,YATES BLVD,CHICAGO,ILLINOIS,USA,Y
17SW6572,SEARCH,10-Jun-17,2200 W WALNUT ST,2200,W,WALNUT ST,CHICAGO,ILLINOIS,USA,N
17SW6569,SEARCH,11-Jun-17,8500 S SANGAMON ST,8500,S,SANGAMON ST,CHICAGO,ILLINOIS,USA,Y
17SW6566,SEARCH,12-Jun-17,8200 S MUSKEGON AVE,8200,S,MUSKEGON AVE,CHICAGO,ILLINOIS,USA,N
17SW6589,SEARCH,12-Jun-17,800 S CALIFORNIA AVE,800,S,CALIFORNIA AVE,CHICAGO,ILLINOIS,USA,Y
17SW6590,SEARCH,13-Jun-17,600 N WALLER AVE,600,N,WALLER AVE,CHICAGO,ILLINOIS,USA,Y
17SW6568,SEARCH,13-Jun-17,8300 S CARPENTER ST,8300,S,CARPENTER ST,CHICAGO,ILLINOIS,USA,N
17SW6603,SEARCH,13-Jun-17,2200 W GARFIELD BLVD,2200,W,GARFIELD BLVD,CHICAGO,ILLINOIS,USA,Y
17SW6611,SEARCH,13-Jun-17,700 S CAMPBELL AVE,700,S,CAMPBELL AVE,CHICAGO,ILLINOIS,USA,Y
17SW6612,SEARCH,13-Jun-17,700 S CAMPBELL AVE,700,S,CAMPBELL AVE,CHICAGO,ILLINOIS,USA,Y
17SW6613,SEARCH,13-Jun-17,2400 W LEXINGTON ST,2400,W,LEXINGTON ST,CHICAGO,ILLINOIS,USA,N
17SW6588,SEARCH,13-Jun-17,10300 S DOTY AVE E,10300,S,DOTY AVE E,CHICAGO,ILLINOIS,USA,Y
17SW6616,SEARCH,14-Jun-17,600 W 61ST ST,600,W,61ST ST,CHICAGO,ILLINOIS,USA,N
17SW6609,SEARCH,14-Jun-17,1900 S SPRINGFIELD AVE,1900,S,SPRINGFIELD AVE,CHICAGO,ILLINOIS,USA,Y
17SW6610,SEARCH,14-Jun-17,1900 S SPRINGFIELD AVE,1900,S,SPRINGFIELD AVE,CHICAGO,ILLINOIS,USA,Y
17SW6623,SEARCH,14-Jun-17,1100 N HARDING AVE,1100,N,HARDING AVE,CHICAGO,ILLINOIS,USA,N
17SW6629,SEARCH,14-Jun-17,6400 S TROY ST,6400,S,TROY ST,CHICAGO,ILLINOIS,USA,N
17SW6624,SEARCH,14-Jun-17,10700 S YATES AVE,10700,S,YATES AVE,CHICAGO,ILLINOIS,USA,Y
17SW6615,SEARCH,14-Jun-17,7900 S AVALON AVE,7900,S,AVALON AVE,CHICAGO,ILLINOIS,USA,N
17SW6604,SEARCH,15-Jun-17,4500 S WABASH AVE,4500,S,WABASH AVE,CHICAGO,ILLINOIS,USA,Y
17SW6617,SEARCH,15-Jun-17,5400 W THOMAS ST,5400,W,THOMAS ST,CHICAGO,ILLINOIS,USA,N
17SW6619,SEARCH,15-Jun-17,9900 S NORMAL AVE,9900,S,NORMAL AVE,CHICAGO,ILLINOIS,USA,Y
17SW6620,SEARCH,15-Jun-17,9900 S NORMAL AVE,9900,S,NORMAL AVE,CHICAGO,ILLINOIS,USA,Y
17SW6645,SEARCH,15-Jun-17,5100 W WASHINGTON BLVD,5100,W,WASHINGTON BLVD,CHICAGO,ILLINOIS,USA,Y
17SW6622,SEARCH,16-Jun-17,1200 S HARDING AVE,1200,S,HARDING AVE,CHICAGO,ILLINOIS,USA,Y
17SW6652,SEARCH,16-Jun-17,5400 S BISHOP ST,5400,S,BISHOP ST,CHICAGO,ILLINOIS,USA,Y
17SW6651,SEARCH,16-Jun-17,5400 S BISHOP ST,5400,S,BISHOP ST,CHICAGO,ILLINOIS,USA,Y
17SW6641,SEARCH,16-Jun-17,300 W 117TH ST,300,W,117TH ST,CHICAGO,ILLINOIS,USA,Y
17SW6642,SEARCH,16-Jun-17,300 W 117TH ST,300,W,117TH ST,CHICAGO,ILLINOIS,USA,Y
17SW6664,SEARCH,17-Jun-17,12800 S GREEN ST,12800,S,GREEN ST,CHICAGO,ILLINOIS,USA,N
17SW6668,SEARCH,17-Jun-17,2400 S WHIPPLE ST,2400,S,WHIPPLE ST,CHICAGO,ILLINOIS,USA,Y
17SW6654,SEARCH,18-Jun-17,2400 E 76TH ST,2400,E,76TH ST,CHICAGO,ILLINOIS,USA,N
17SW6670,SEARCH,19-Jun-17,2000 W 71ST ST,2000,W,71ST ST,CHICAGO,ILLINOIS,USA,Y
17SW6676,SEARCH,19-Jun-17,4300 W WILCOX ST,4300,W,WILCOX ST,CHICAGO,ILLINOIS,USA,N
17SW6665,SEARCH,19-Jun-17,10000 S INDIANA AVE,10000,S,INDIANA AVE,CHICAGO,ILLINOIS,USA,N
17SW6685,SEARCH,19-Jun-17,1500 N AVERS AVE,1500,N,AVERS AVE,CHICAGO,ILLINOIS,USA,Y
17SW6691,SEARCH,20-Jun-17,2400 W PETERSON AVE,2400,W,PETERSON AVE,CHICAGO,ILLINOIS,USA,N
17SW6677,SEARCH,20-Jun-17,0 E 104TH ST,0,E,104TH ST,CHICAGO,ILLINOIS,USA,N
17SW6686,SEARCH,20-Jun-17,8400 S MUSKEGON AVE,8400,S,MUSKEGON AVE,CHICAGO,ILLINOIS,USA,N
17SW6690,SEARCH,20-Jun-17,7700 S SANGAMON ST,7700,S,SANGAMON ST,CHICAGO,ILLINOIS,USA,N
17SW6712,SEARCH,20-Jun-17,5100 S LAFLIN ST,5100,S,LAFLIN ST,CHICAGO,ILLINOIS,USA,N
17SW6713,SEARCH,20-Jun-17,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,Y
17SW6697,SEARCH,21-Jun-17,300 W 95TH ST,300,W,95TH ST,CHICAGO,ILLINOIS,USA,N
17SW6708,SEARCH,21-Jun-17,4800 S FORRESTVILLE AVE,4800,S,FORRESTVILLE AVE,CHICAGO,ILLINOIS,USA,N
17SW6724,SEARCH,21-Jun-17,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
17SW6726,SEARCH,21-Jun-17,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
17SW6683,SEARCH,21-Jun-17,700 N SPRINGFIELD AVE,700,N,SPRINGFIELD AVE,CHICAGO,ILLINOIS,USA,Y
17SW6738,SEARCH,21-Jun-17,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
17SW6701,SEARCH,21-Jun-17,5500 W CORCORAN PL,5500,W,CORCORAN PL,CHICAGO,ILLINOIS,USA,Y
17SW6719,SEARCH,21-Jun-17,2700 S DRAKE AVE,2700,S,DRAKE AVE,CHICAGO,ILLINOIS,USA,Y
17SW6718,SEARCH,21-Jun-17,7800 S COLES AVE,7800,S,COLES AVE,CHICAGO,ILLINOIS,USA,Y
17SW6710,SEARCH,21-Jun-17,4800 W ADAMS ST,4800,W,ADAMS ST,CHICAGO,ILLINOIS,USA,N
17SW6744,SEARCH,22-Jun-17,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
17SW6745,SEARCH,22-Jun-17,3300 W FILLMORE ST,3300,W,FILLMORE ST,CHICAGO,ILLINOIS,USA,N
17SW6740,SEARCH,22-Jun-17,5500 S WELLS ST,5500,S,WELLS ST,CHICAGO,ILLINOIS,USA,Y
17SW6735,SEARCH,22-Jun-17,400 N DESPLAINES ST,400,N,DESPLAINES ST,CHICAGO,ILLINOIS,USA,N
17SW6722,SEARCH,22-Jun-17,5500 W QUINCY ST,5500,W,QUINCY ST,CHICAGO,ILLINOIS,USA,Y
17SW6741,SEARCH,22-Jun-17,3900 W JACKSON BLVD,3900,W,JACKSON BLVD,CHICAGO,ILLINOIS,USA,Y
17SW6750,SEARCH,22-Jun-17,3800 W 55TH PL,3800,W,55TH PL,CHICAGO,ILLINOIS,USA,N
17SW6749,SEARCH,23-Jun-17,7100 S DR MARTIN LUTHER KING JR DR,7100,S,DR MARTIN LUTHER KING JR DR,CHICAGO,ILLINOIS,USA,Y
16SW6358,SEARCH,23-Jun-17,500 N LOCKWOOD AVE,500,N,LOCKWOOD AVE,CHICAGO,ILLINOIS,USA,N
17SW6737,SEARCH,23-Jun-17,500 N LOCKWOOD AVE,500,N,LOCKWOOD AVE,CHICAGO,ILLINOIS,USA,N
17SW6756,SEARCH,23-Jun-17,6200 S FRANCISCO AVE,6200,S,FRANCISCO AVE,CHICAGO,ILLINOIS,USA,N
17SW6747,SEARCH,23-Jun-17,6900 S INDIANA AVE,6900,S,INDIANA AVE,CHICAGO,ILLINOIS,USA,N
17SW6764,SEARCH,23-Jun-17,1000 N ST LOUIS AVE,1000,N,ST LOUIS AVE,CHICAGO,ILLINOIS,USA,Y
17SW6765,SEARCH,23-Jun-17,10000 S COMMERCIAL AVE,10000,S,COMMERCIAL AVE,CHICAGO,ILLINOIS,USA,N
17SW6752,SEARCH,24-Jun-17,6700 S ABERDEEN ST,6700,S,ABERDEEN ST,CHICAGO,ILLINOIS,USA,Y
17SW6761,SEARCH,24-Jun-17,5600 S LAFLIN ST,5600,S,LAFLIN ST,CHICAGO,ILLINOIS,USA,N
17SW6783,SEARCH,24-Jun-17,1200 N CLYBOURN AVE,1200,N,CLYBOURN AVE,CHICAGO,ILLINOIS,USA,N
17SW6786,SEARCH,26-Jun-17,8100 S DOBSON AVE,8100,S,DOBSON AVE,CHICAGO,ILLINOIS,USA,N
17SW6746,SEARCH,27-Jun-17,1100 W 111TH PL,1100,W,111TH PL,CHICAGO,ILLINOIS,USA,N
17SW6828,SEARCH,27-Jun-17,1900 W GARFIELD BLVD,1900,W,GARFIELD BLVD,CHICAGO,ILLINOIS,USA,N
17SW6811,SEARCH,27-Jun-17,6300 S HOYNE AVE,6300,S,HOYNE AVE,CHICAGO,ILLINOIS,USA,N
17SW6784,SEARCH,28-Jun-17,5100 S WENTWORTH AVE,5100,S,WENTWORTH AVE,CHICAGO,ILLINOIS,USA,N
17SW6834,SEARCH,28-Jun-17,8200 S VERNON AVE,8200,S,VERNON AVE,CHICAGO,ILLINOIS,USA,N
17SW6860,SEARCH,29-Jun-17,4800 W FULTON ST,4800,W,FULTON ST,CHICAGO,ILLINOIS,USA,Y
17SW6859,SEARCH,29-Jun-17,4800 W FULTON ST,4800,W,FULTON ST,CHICAGO,ILLINOIS,USA,N
17SW6797,SEARCH,29-Jun-17,4600 S HONORE ST,4600,S,HONORE ST,CHICAGO,ILLINOIS,USA,Y
17SW6818,SEARCH,29-Jun-17,5400 S SPAULDING AVE,5400,S,SPAULDING AVE,CHICAGO,ILLINOIS,USA,Y
17SW6852,SEARCH,30-Jun-17,500 N LARAMIE AVE,500,N,LARAMIE AVE,CHICAGO,ILLINOIS,USA,N
17SW6866,SEARCH,30-Jun-17,6300 S EBERHART AVE,6300,S,EBERHART AVE,CHICAGO,ILLINOIS,USA,N
17SW6875,SEARCH,30-Jun-17,600 S CANAL ST,600,S,CANAL ST,CHICAGO,ILLINOIS,USA,N
17SW6833,SEARCH,30-Jun-17,1800 S HAMLIN AVE,1800,S,HAMLIN AVE,CHICAGO,ILLINOIS,USA,Y
17SW6887,SEARCH,30-Jun-17,600 S CANAL ST,600,S,CANAL ST,CHICAGO,ILLINOIS,USA,N
17SW6869,SEARCH,30-Jun-17,6100 S KOLMAR AVE,6100,S,KOLMAR AVE,CHICAGO,ILLINOIS,USA,N
17SW6907,SEARCH,1-Jul-17,1400 W 63RD ST,1400,W,63RD ST,CHICAGO,ILLINOIS,USA,Y
17SW6905,SEARCH,1-Jul-17,3900 W VAN BUREN ST,3900,W,VAN BUREN ST,CHICAGO,ILLINOIS,USA,Y
17SW6909,SEARCH,2-Jul-17,6400 S TALMAN AVE,6400,S,TALMAN AVE,CHICAGO,ILLINOIS,USA,N
17SW6898,SEARCH,3-Jul-17,1400 W 66TH ST,1400,W,66TH ST,CHICAGO,ILLINOIS,USA,Y
17SW6872,SEARCH,3-Jul-17,400 W 61ST PL,400,W,61ST PL,CHICAGO,ILLINOIS,USA,Y
17SW6896,SEARCH,3-Jul-17,6200 S ARTESIAN AVE,6200,S,ARTESIAN AVE,CHICAGO,ILLINOIS,USA,N
17SW6894,SEARCH,3-Jul-17,2600 W NORTH AVE,2600,W,NORTH AVE,CHICAGO,ILLINOIS,USA,Y
17SW6901,SEARCH,3-Jul-17,6900 S LAFLIN ST,6900,S,LAFLIN ST,CHICAGO,ILLINOIS,USA,Y
17SW6900,SEARCH,3-Jul-17,6600 S SEELEY AVE,6600,S,SEELEY AVE,CHICAGO,ILLINOIS,USA,N
17SW6915,SEARCH,3-Jul-17,1000 N LOCKWOOD AVE,1000,N,LOCKWOOD AVE,CHICAGO,ILLINOIS,USA,Y
17SW6921,SEARCH,3-Jul-17,5700 S ARCHER AVE,5700,S,ARCHER AVE,CHICAGO,ILLINOIS,USA,Y
17SW6883,SEARCH,3-Jul-17,5200 W WASHINGTON BLVD,5200,W,WASHINGTON BLVD,CHICAGO,ILLINOIS,USA,Y
17SW6882,SEARCH,3-Jul-17,5900 W NORTH AVE,5900,W,NORTH AVE,CHICAGO,ILLINOIS,USA,N
17SW6913,SEARCH,3-Jul-17,2400 E 107TH ST,2400,E,107TH ST,CHICAGO,ILLINOIS,USA,N
17SW6903,SEARCH,3-Jul-17,2900 W 25TH PL,2900,W,25TH PL,CHICAGO,ILLINOIS,USA,N
17SW6851,SEARCH,3-Jul-17,3000 S QUINN ST,3000,S,QUINN ST,CHICAGO,ILLINOIS,USA,Y
17SW6911,SEARCH,3-Jul-17,1100 W 115TH ST,1100,W,115TH ST,CHICAGO,ILLINOIS,USA,N
17SW6910,SEARCH,3-Jul-17,1100 W 115TH ST,1100,W,115TH ST,CHICAGO,ILLINOIS,USA,N
17SW6922,SEARCH,3-Jul-17,11600 S PRINCETON AVE,11600,S,PRINCETON AVE,CHICAGO,ILLINOIS,USA,N
17SW6923,SEARCH,3-Jul-17,11600 S PRINCETON AVE,11600,S,PRINCETON AVE,CHICAGO,ILLINOIS,USA,N
17SW6927,SEARCH,3-Jul-17,4200 S WELLS ST,4200,S,WELLS ST,CHICAGO,ILLINOIS,USA,N
